Zipcode,Order#,City,State
48823,"[3022843670, 3022932521, 2792975652, 2792975652, 2792975652, 2792975652, 2792975652, 2792975652, 3021292831, 2958690915, 2958690915, 2958690915, 2958690915, 2958690915]","['EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING', 'EAST LANSING']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48827,"[2486906548, 2486906548, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 2977380719, 3010734514, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2880774102, 2881208046, 2881208046, 2848391822]","['EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS', 'EATON RAPIDS']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48829,"[3018613076, 3018613076, 3015348447, 3015348447, 3015348447]","['EDMORE', 'EDMORE', 'EDMORE', 'EDMORE', 'EDMORE']","['MI', 'MI', 'MI', 'MI', 'MI']"
48831,"[2311128432, 2311128432, 2311128432, 2311128432, 2311128432]","['ELSIE', 'ELSIE', 'ELSIE', 'ELSIE', 'ELSIE']","['MI', 'MI', 'MI', 'MI', 'MI']"
48835,[2994398422],['FOWLER'],['MI']
48836,[3022822389],['FOWLERVILLE'],['MI']
48837,"[3024286305, 3016897354, 3023445760, 2939614217, 2998713773, 2998713773, 3022379670, 3019922328, 3021751251, 3021751251]","['GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'GRAND LEDGE', 'Grand Ledge', 'Grand Ledge']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48838,"[3024286238, 3023184683, 3023034379, 2847056807, 2905385800, 3002105349, 3018235042, 3018731507]","['GREENVILLE', 'GREENVILLE', 'GREENVILLE', 'GREENVILLE', 'GREENVILLE', 'GREENVILLE', 'GREENVILLE', 'GREENVILLE']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48840,[2947704427],['HASLETT'],['MI']
48843,"[3022042047, 2982610629, 3020794794, 2990623068, 2990623068, 2990623068, 2990623068, 3009816036]","['HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48846,"[2295848559, 2295848559, 3022694777, 3013880295]","['IONIA', 'IONIA', 'IONIA', 'IONIA']","['MI', 'MI', 'MI', 'MI']"
48847,[2890222452],['ITHACA'],['MI']
48848,"[2993606974, 3018448445, 2866332621]","['LAINGSBURG', 'LAINGSBURG', 'LAINGSBURG']","['MI', 'MI', 'MI']"
48849,[2993541367],['LAKE ODESSA'],['MI']
48850,"[2854316439, 2854316439, 2854316439, 2854316439, 2854316439, 2854316439, 2854316439, 2854316439]","['LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW', 'LAKEVIEW']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48851,[2301722686],['LYONS'],['MI']
48853,[3021530644],['MAPLE RAPIDS'],['MI']
48854,"[2997996980, 2753283908, 2753283908, 3022700168, 3022700168, 2812221147, 2812221147, 2895114281, 2895114281, 3021750743, 3020980396, 3019006371]","['MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON', 'MASON']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48855,"[2872354380, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 2825804148, 3021481633, 3020465792]","['HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL', 'HOWELL']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48858,"[2839297645, 2469831637, 2469831637, 2469831637, 2469831637, 2469831637, 2469831637, 2469831637, 2469831637, 2973328284, 3022381536, 3020633430, 2882188767, 3008680850]","['MOUNT PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT. PLEASANT', 'MT PLEASANT', 'MT PLEASANT', 'MT PLEASANT', 'MOUNT PLEASANT', 'MOUNT PLEASANT']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48861,[3011930770],['MULLIKEN'],['MI']
48864,"[2994304323, 2994304323, 2994304323, 2994304323, 2994304323, 2784385339]","['OKEMOS', 'OKEMOS', 'OKEMOS', 'OKEMOS', 'OKEMOS', 'OKEMOS']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48867,"[3022628694, 2894529729, 2894529729, 2894529729, 2858643693]","['OWOSSO', 'OWOSSO', 'OWOSSO', 'OWOSSO', 'OWOSSO']","['MI', 'MI', 'MI', 'MI', 'MI']"
48872,[2899997584],['PERRY'],['MI']
48873,[2747948978],['PEWAMO'],['MI']
48875,"[3022687641, 2994593073, 2994593073]","['PORTLAND', 'PORTLAND', 'PORTLAND']","['MI', 'MI', 'MI']"
48879,"[2897420657, 2533127604, 3004609479]","['ST JOHNS', 'SAINT JOHNS', 'SAINT JOHNS']","['MI', 'MI', 'MI']"
48880,"[2905588454, 2905588454, 3017801769]","['SAINT LOUIS', 'SAINT LOUIS', 'SAINT LOUIS']","['MI', 'MI', 'MI']"
48883,"[2972035403, 2972035403]","['SHEPHERD', 'SHEPHERD']","['MI', 'MI']"
48884,"[3007260269, 3007260269, 3007260269, 2523716787, 2523716787, 2523716787, 2523716787, 2523716787, 2523716787, 2523716787, 3010282599, 3010282599, 3010282599]","['SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN', 'SHERIDAN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48888,"[2887555162, 2887555162, 2887555162, 2887555162, 2887555162, 2887555162, 2887555162]","['STANTON', 'STANTON', 'STANTON', 'STANTON', 'STANTON', 'STANTON', 'STANTON']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48893,"[2976020254, 2976020254, 2976020254, 2976020254, 2976020254, 2976020254]","['WEIDMAN', 'WEIDMAN', 'WEIDMAN', 'WEIDMAN', 'WEIDMAN', 'WEIDMAN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
48894,"[2575058021, 1800093094, 3020722627]","['WESTPHALIA', 'WESTPHALIA', 'WESTPHALIA']","['MI', 'MI', 'MI']"
48895,[3024426580],['WILLIAMSTON'],['MI']
48906,"[3022468469, 2611708746]","['LANSING', 'LANSING']","['MI', 'MI']"
48910,"[3022219327, 3020630474, 2908101383]","['LANSING', 'LANSING', 'LANSING']","['MI', 'MI', 'MI']"
48911,"[2964817234, 2964817234, 3013309889, 2829843331, 3016270510]","['LANSING', 'LANSING', 'LANSING', 'LANSING', 'LANSING']","['MI', 'MI', 'MI', 'MI', 'MI']"
48912,"[3015427501, 2946345527, 3004466841]","['LANSING', 'LANSING', 'LANSING']","['MI', 'MI', 'MI']"
48917,"[2886847750, 3013623377, 2908275826]","['LANSING', 'LANSING', 'LANSING']","['MI', 'MI', 'MI']"
49001,"[3020565010, 3009059594, 3009161351]","['KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO']","['MI', 'MI', 'MI']"
49002,"[2969745760, 2920198768, 2920198768, 2920198768, 3020543321, 2585474611, 2868156707]","['PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49004,"[2942863905, 2424243970, 3018654463, 3016222462]","['KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO']","['MI', 'MI', 'MI', 'MI']"
49006,"[2989409070, 3022545076, 2882964414, 2882964414, 2882964414, 2882964414, 3004116475, 3004116475, 3004116475]","['KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49007,[3022137618],['KALAMAZOO'],['MI']
49008,"[3022298838, 2993059839, 2993059839, 2905497544, 3013090247]","['KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO']","['MI', 'MI', 'MI', 'MI', 'MI']"
49009,"[2873556122, 2873556122, 2873556122, 2873556122, 2873556122, 3023341770, 3023341770, 3023341770, 2758315491, 2758315491, 2899086124, 2899086124, 3019137127, 2284488928]","['KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO', 'KALAMAZOO']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49010,"[2898124445, 2898124445]","['ALLEGAN', 'ALLEGAN']","['MI', 'MI']"
49011,[2796993539],['ATHENS'],['MI']
49012,"[2922792410, 3005823356, 3016450788]","['AUGUSTA', 'AUGUSTA', 'AUGUSTA']","['MI', 'MI', 'MI']"
49013,"[2995851860, 2995851860, 2995851860]","['BANGOR', 'BANGOR', 'BANGOR']","['MI', 'MI', 'MI']"
49014,"[2501536001, 3021830147, 2883944582]","['BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK']","['MI', 'MI', 'MI']"
49015,"[2813987012, 2811226779, 2811226779, 2866271691, 2866271691, 2866271691, 2866271691, 3021241960, 2867922199, 2685329905]","['BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49017,"[2852323032, 2849917826, 2849917826, 3023527050, 3022337514, 2881248880, 2966138930, 2395689166, 2856465377, 2856465377]","['BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49022,"[3022602337, 3020734077]","['BENTON HARBOR', 'BENTON HARBOR']","['MI', 'MI']"
49024,"[2978808509, 1630714990, 1630714990, 3023242335, 2229233132, 2905148819, 3021331258, 2992875988, 2938106008, 2938106008, 2893052004, 2908679780]","['PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE', 'PORTAGE']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49031,"[3022268611, 3022268611, 2396856593, 2736228739, 3001765255]","['CASSOPOLIS', 'CASSOPOLIS', 'CASSOPOLIS', 'CASSOPOLIS', 'CASSOPOLIS']","['MI', 'MI', 'MI', 'MI', 'MI']"
49032,[3021915339],['CENTREVILLE'],['MI']
49033,[3019561481],['CERESCO'],['MI']
49036,"[2829876171, 2829876171, 2829876171, 2829876171, 2901938108, 2901938108, 2901938108, 2901938108, 2901938108, 2901938108, 2901938108, 2902956350, 2902956350, 2902956350, 2902956350, 2902956350, 2870637649, 2714220251]","['COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER', 'COLDWATER']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49037,"[2889520045, 3014223323, 2887868248, 2887868248, 2887868248, 2887868248, 2837856123, 2837856123, 2780525157]","['BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK', 'BATTLE CREEK']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49038,"[3020316122, 3020026018]","['COLOMA', 'COLOMA']","['MI', 'MI']"
49040,"[3023689778, 2881318046, 2881318046, 2889863316, 2889863316, 2889863316]","['COLON', 'COLON', 'COLON', 'COLON', 'COLON', 'COLON']","['MI', 'MI', 'MI', 'IN', 'IN', 'IN']"
49042,[3023919845],['CONSTANTINE'],['MI']
49046,"[2911589134, 2911589134, 2911589134, 2911589134, 3019120088]","['DELTON', 'DELTON', 'DELTON', 'DELTON', 'DELTON']","['MI', 'MI', 'MI', 'MI', 'MI']"
49047,"[2314947386, 2314947386, 3019045385, 2873678737, 2873678737, 2873678737, 2908066718, 2840546931]","['DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC', 'DOWAGIAC']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49048,"[2154713821, 3013178653]","['KALAMAZOO', 'KALAMAZOO']","['MI', 'MI']"
49053,"[3024422509, 2912561293, 3023703216, 3023703216]","['GALESBURG', 'GALESBURG', 'GALESBURG', 'GALESBURG']","['MI', 'MI', 'MI', 'MI']"
49057,"[2891903191, 2891903191, 2891903191]","['HARTFORD', 'HARTFORD', 'HARTFORD']","['MI', 'MI', 'MI']"
49058,"[2991619389, 2991619389, 3019988878, 2901188201, 2901188201, 2901188201, 2901188201, 3021100516, 3020420187]","['HASTINGS', 'HASTINGS', 'Hastings', 'HASTINGS', 'HASTINGS', 'HASTINGS', 'HASTINGS', 'HASTINGS', 'HASTINGS']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49061,"[2974375996, 2974375996, 2974375996, 2974375996, 2974375996, 2974375996, 2974375996]","['JONES', 'JONES', 'JONES', 'JONES', 'JONES', 'JONES', 'JONES']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49067,"[2448407505, 2868323682, 2868323682]","['MARCELLUS', 'MARCELLUS', 'MARCELLUS']","['MI', 'MI', 'MI']"
49068,"[3023910095, 3022558042, 3007193255, 3007193255]","['BATTLE CREEK', 'MARSHALL', 'MARSHALL', 'MARSHALL']","['MI', 'MI', 'MI', 'MI']"
49071,"[3023068426, 3022416588, 3022416588, 3022416588, 3022416588, 3022416588, 3022416588, 3022416588]","['MATTAWAN', 'MATTAWAN', 'MATTAWAN', 'MATTAWAN', 'MATTAWAN', 'MATTAWAN', 'MATTAWAN', 'MATTAWAN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49079,"[2785518238, 2785518238, 2785518238, 2785518238, 2785518238]","['PAW PAW', 'PAW PAW', 'PAW PAW', 'PAW PAW', 'PAW PAW']","['MI', 'MI', 'MI', 'MI', 'MI']"
49082,[3023039063],['QUINCY'],['MI']
49083,"[3021239958, 3021239958, 3021239958, 3021239958, 3021239958, 3021239958, 3021239958, 3020011444, 2822131247]","['RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND', 'RICHLAND']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49085,"[3024135959, 3022803912, 2976102164, 2976102164, 2976102164, 2976102164, 2976102164, 2976102164, 2976102164, 2976102164, 2976102164, 2887982962, 2887982962, 2887982962, 2887982962]","['SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH', 'SAINT JOSEPH']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49087,"[2149848515, 3015790299]","['SCHOOLCRAFT', 'SCHOOLCRAFT']","['MI', 'MI']"
49088,"[3021712593, 3021712593, 2847113303, 2654917172]","['SCOTTS', 'SCOTTS', 'SCOTTS', 'SCOTTS']","['MI', 'MI', 'MI', 'MI']"
49089,[2516457182],['SHERWOOD'],['MI']
49090,"[3023601961, 3023466420, 3023466420, 3023466420, 3023466420, 3023466420, 3023466420, 3022253343, 3002173290, 3002173290, 2801287859, 2801287859, 2801287859, 2801287859, 2841347258, 2841347258, 2841347258, 2456367235, 2456367235, 2456367235, 2456367235]","['SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN', 'SOUTH HAVEN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49091,"[2895736124, 2895736124, 2895736124, 2895736124, 3023076665]","['STURGIS', 'STURGIS', 'STURGIS', 'STURGIS', 'STURGIS']","['MI', 'MI', 'MI', 'MI', 'MI']"
49092,"[2877610270, 2877610270, 2877610270, 2877610270, 2877610270, 2877610270, 2877610270, 2877610270]","['TEKONSHA', 'TEKONSHA', 'TEKONSHA', 'TEKONSHA', 'TEKONSHA', 'TEKONSHA', 'TEKONSHA', 'TEKONSHA']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49093,"[3024286260, 3008955269, 3008955269, 3022644197]","['THREE RIVERS', 'THREE RIVERS', 'THREE RIVERS', 'THREE RIVERS']","['MI', 'MI', 'MI', 'MI']"
49094,"[2786178521, 2786178521, 3009628869, 2938198905]","['UNION CITY', 'UNION CITY', 'UNION CITY', 'UNION CITY']","['MI', 'MI', 'MI', 'MI']"
49095,[2897265584],['VANDALIA'],['MI']
49096,[3019365215],['VERMONTVILLE'],['MI']
49097,"[3003368608, 2899180589, 3003281361]","['VICKSBURG', 'VICKSBURG', 'VICKSBURG']","['MI', 'MI', 'MI']"
49103,[3020995026],['BERRIEN SPRINGS'],['MI']
49107,"[2831908408, 2831908408, 2831908408, 2831908408, 2831908408, 2831908408, 3017887918, 2458489214, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843, 3003107843]","['BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN', 'BUCHANAN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49111,[2959239948],['EAU CLAIRE'],['MI']
49112,"[2096980683, 3019845224, 2986797282]","['EDWARDSBURG', 'EDWARDSBURG', 'EDWARDSBURG']","['MI', 'MI', 'MI']"
49117,"[3016032481, 3019871611]","['NEW BUFFALO', 'NEW BUFFALO']","['MI', 'MI']"
49120,"[2812251633, 2812251633, 2812251633, 2812251633, 2812251633, 2850577699, 2850577699, 2850577699, 2850577699]","['NILES', 'NILES', 'NILES', 'NILES', 'NILES', 'NILES', 'NILES', 'NILES', 'NILES']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49125,[2466303007],['SAWYER'],['MI']
49127,"[2883702904, 2883702904, 2883702904, 2883702904, 2883702904, 2883702904, 2716243982, 2716243982, 2716243982]","['STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE', 'STEVENSVILLE']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49128,[2888356045],['THREE OAKS'],['MI']
49201,"[2236521550, 2930454200, 2930454200, 3017365003, 2894473926, 3022242370, 3022242370, 3022242370, 3022242370, 3022242370, 3022242370, 3022242370, 2922053878, 2785524382, 3021640133, 3021558019, 3017740928, 2983391620, 2813077040, 2959368911]","['JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49202,"[2863181643, 3022242087, 3022242087, 3022242087, 3022242087]","['JACKSON', 'JACKSONJACKSON', 'JACKSONJACKSON', 'JACKSONJACKSON', 'JACKSONJACKSON']","['MI', 'MI', 'MI', 'MI', 'MI']"
49203,"[2822844760, 2825342930, 2825342930, 3022191711, 2872873538, 2872873538, 2872873538, 3020551295]","['JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON', 'JACKSON']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49220,"[3023141984, 2912853467, 2912853467, 2912853467, 2912853467]","['ADDISON', 'ADDISON', 'ADDISON', 'ADDISON', 'ADDISON']","['MI', 'MI', 'MI', 'MI', 'MI']"
49221,"[2328929374, 2517282676, 2517282676, 2524003822, 2524003822, 2524003822, 2524003822, 2524003822, 2524003822, 2882038164, 2903428702, 2903428702]","['ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN', 'ADRIAN']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49224,"[2885224631, 3017844732]","['ALBION', 'ALBION']","['MI', 'MI']"
49230,"[3018578919, 2863794938, 2911422394]","['BROOKLYN', 'BROOKLYN', 'BROOKLYN']","['MI', 'MI', 'MI']"
49233,"[2192865947, 2761866275]","['CEMENT CITY', 'CEMENT CITY']","['MI', 'MI']"
49236,"[2852403121, 3020315698]","['CLINTON', 'CLINTON']","['MI', 'MI']"
49238,[2912092328],['DEERFIELD'],['MI']
49240,"[3011072537, 3011072537, 3011072537, 2991468545]","['GRASS LAKE', 'GRASS LAKE', 'GRASS LAKE', 'GRASS LAKE']","['MI', 'MI', 'MI', 'MI']"
49241,"[2960595125, 2960595125, 2960595125, 2865454466, 2865454466]","['HANOVER', 'HANOVER', 'HANOVER', 'HANOVER', 'HANOVER']","['MI', 'MI', 'MI', 'MI', 'MI']"
49242,"[2807216088, 2807216088]","['HILLSDALE', 'HILLSDALE']","['MI', 'MI']"
49246,"[3023752663, 2849763140, 2849763140, 2849763140]","['HORTON', 'HORTON', 'HORTON', 'HORTON']","['MI', 'MI', 'MI', 'MI']"
49247,[2847919491],['HUDSON'],['MI']
49250,[2875331973],['JONESVILLE'],['MI']
49251,"[2868206021, 2868206021, 2868206021, 2868206021, 2898662315, 2473760688, 2473760688, 2782234039, 2782234039, 2782234039, 2782234039, 2782234039, 2782234039, 2782234039, 3017772694]","['LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE', 'LESLIE']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
49253,[3023479076],['MANITOU BEACH'],['MI']
49259,[3023196287],['MUNITH'],['MI']
49266,[2991410515],['OSSEO'],['MI']
49269,[2899142582],['PARMA'],['MI']
49270,[2307174882],['PETERSBURG'],['MI']
49277,[3022324530],['RIVES JUNCTION'],['MI']
49285,"[3023104188, 3023104188]","['STOCKBRIDGE', 'STOCKBRIDGE']","['MI', 'MI']"
49287,[3022593758],['TIPTON'],['MI']
49301,"[2890745416, 2890745416, 2890745416, 3022475123, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 2784598330, 3020456905]","['ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA', 'ADA']","['MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI', 'MI']"
